"","id","player.id","player.name","player.name.GK","possession_team.name","play_pattern.name","shot.statsbomb_xg","shot.first_time","shot.outcome.name","shot.type.name","shot.body_part.name","shot.technique.name","location.x","location.y","DistToGoal","DistToKeeper","AngleToGoal","AngleDeviation","avevelocity","DefendersInCone","InCone.GK","under_pressure","shot.end_location.x","shot.end_location.y","DominantFoot","goal","shot.body_part.name_processed"
"27","eb0e5d8d-9ad1-4537-8863-efa77a611459",15512,"Sylvain Wiltord","Mark Schwarzer","Arsenal","From Counter",0.33687192,1,"Goal","Open Play","Right Foot","Volley",112,37.5,8.38152730712011,2.33452350598575,72.6459753637387,25.9102707748103,13.4705853579936,0,1,0,120,43.6,"Right Foot",1,"Stronger Foot"
"28","c09e4716-5b12-4f02-a8cd-26a6736e67ef",15512,"Sylvain Wiltord","Mark Schwarzer","Arsenal","From Free Kick",0.90684265,1,"Goal","Open Play","Right Foot","Normal",115.4,39.7,4.60977222864644,6.79411510058521,86.2686030008395,51.1173410295494,16.0501254195565,0,0,0,120,43.8,"Right Foot",1,"Stronger Foot"
"29","6223d921-d27e-476a-bd39-c951abfc34d0",15042,"Dennis Bergkamp","Brad Friedel","Arsenal","Regular Play",0.22693571,0,"Goal","Open Play","Right Foot","Normal",111.5,47.4,11.2698713391059,3.80788655293195,131.042446885872,19.02604127362,16.6681616546041,1,1,1,120,43.2,"Right Foot",1,"Stronger Foot"
"30","e4e871b0-1521-4fa8-bc69-a8cbe223b1a5",19312,"Robert Pirès ","Jussi Jääskeläinen","Arsenal","Regular Play",0.05061619,0,"Goal","Open Play","Right Foot","Normal",99,30,23.259406699226,1.4422205101856,64.5366549381284,8.22672246410801,25.9240702742008,0,1,0,120,42.5,"Right Foot",1,"Stronger Foot"
"31","98565f2c-0749-4864-8979-64dc63669c0b",15042,"Dennis Bergkamp","Jussi Jääskeläinen","Arsenal","Regular Play",0.48371932,1,"Goal","Open Play","Right Foot","Half Volley",112.8,43.8,8.14125297481905,1.21655250605965,117.824096384253,37.2864185922789,10.4433697830146,0,1,0,120,41.7,"Right Foot",1,"Stronger Foot"
"32","626d6124-baa8-46ff-9f51-a6d4ca4cd32d",15754,"Fredrik Ljungberg","Maik Taylor","Arsenal","Regular Play",0.63323927,1,"Goal","Open Play","Right Foot","Normal",109.3,41.2,10.7670794554512,5.36003731330296,96.3989566273689,2.1846648527451,19.3557086725743,0,1,0,120,36.5,"Right Foot",1,"Stronger Foot"
"33","95851ea0-761a-4bbe-9d66-9fa9eb07d69e",15042,"Dennis Bergkamp","Maik Taylor","Arsenal","From Counter",0.42512512,0,"Goal","Open Play","Right Foot","Lob",104.1,44.3,16.4711869639076,12.8082004981184,105.133083148487,2.59454630589079,11.6274576273671,0,1,0,120,40.2,"Right Foot",1,"Stronger Foot"
"34","4c596607-620a-4acc-ab5b-5463f700cf9d",19312,"Robert Pirès ","Maik Taylor","Arsenal","Regular Play",0.3149496,0,"Goal","Open Play","Right Foot","Normal",112.6,35.7,8.55862138431185,4.10365690573664,59.8399391619129,16.8148731727949,7.9428013820907,0,1,1,120,43.7,"Right Foot",1,"Stronger Foot"
"35","fc998bc9-a12e-4ef5-a980-62fb43da03a2",15516,"Thierry Henry","Jerzy Dudek","Arsenal","Regular Play",0.31033337,0,"Goal","Open Play","Left Foot","Normal",104.3,30.3,18.4548096711941,9.22821759604746,58.2908014112859,1.81029675009954,18.9635297885154,0,1,0,119.9,43.7,"Right Foot",1,"Weaker Foot"
"36","720494ad-9a1d-49e3-9283-f5a84fa9f3b1",19312,"Robert Pirès ","Jerzy Dudek","Arsenal","From Goal Kick",0.17595726,1,"Goal","Open Play","Left Foot","Half Volley",112.7,31.6,11.1287914887467,3.96988664825584,40.9921954576277,0.0778122376025934,8.07764951216883,0,1,0,120,39.3,"Right Foot",1,"Weaker Foot"
"37","bcdf8a07-d4a1-4b87-8736-fdf316e5bff5",15516,"Thierry Henry","Jerzy Dudek","Arsenal","Regular Play",0.23815484,0,"Goal","Open Play","Right Foot","Normal",112.1,30,12.7440182046323,3.00166620396073,38.3087355674477,8.32709619859842,51.4276883498584,0,1,0,120,42.2,"Right Foot",1,"Stronger Foot"
"38","a4271b4f-afe1-4719-928b-a3ffc31fef16",15516,"Thierry Henry","Jerzy Dudek","Arsenal","Regular Play",0.29256076,1,"Goal","Open Play","Other","Normal",112.9,42.7,7.59605160593317,6.00832755431992,110.820892853311,2.3859440303889,6.28712514665305,0,1,0,120,37.8,"Right Foot",1,"Other"
"39","019d9224-c746-49d0-8878-e01d5275866a",19312,"Robert Pirès ","Paul Robinson","Arsenal","From Free Kick",0.22699352,1,"Goal","Open Play","Right Foot","Normal",100.9,29.9,21.6060176802668,6.98355210476731,62.1303015268436,1.26459372406977,26.4166997888659,0,1,0,120,43.8,"Right Foot",1,"Stronger Foot"
"40","3a22f5d3-21ed-47ab-b617-7799a025e15a",15516,"Thierry Henry","Paul Robinson","Arsenal","From Throw In",0.4597988,0,"Goal","Open Play","Left Foot","Normal",109,45.5,12.2983738762488,7.26704891960967,116.565051177078,7.78104622298353,12.6491265777424,0,1,1,120,42.4,"Right Foot",1,"Weaker Foot"
"41","e75235a3-0d42-416f-9e8f-232d65ecb927",15516,"Thierry Henry","Paul Robinson","Arsenal","From Counter",0.2958964,0,"Goal","Open Play","Right Foot","Normal",102.5,30.4,19.9602104197326,9.12414379544733,61.2520857088604,1.34033885332116,16.9885930921073,0,1,0,120,42.7,"Right Foot",1,"Stronger Foot"
"42","1097cf15-94c6-4ef2-92c0-46973b26cc80",15516,"Thierry Henry","Paul Robinson","Arsenal","Regular Play",0.35838363,0,"Goal","Open Play","Right Foot","Normal",111.3,33.9,10.6254411673116,6.04400529450463,54.9638041899072,3.91971202766604,11.4506120002649,0,1,0,120,41.7,"Right Foot",1,"Stronger Foot"
